"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"639","202890_at","MAP7","9053","microtubule associated protein 7",0.582675724503772,7.13332813133825,3.97793664057561,0.00408064730170192,0.0336320016172949,-2.282357586577
"640","202894_at","EPHB4","2050","EPH receptor B4",0.0190308883674355,9.38137080814737,0.200289902183249,0.846256057937653,0.917565682768169,-7.11457896613744
"641","202898_at","SDC3","9672","syndecan 3",0.0843319133038527,9.16839310185241,0.925231180985704,0.381930683196367,0.588411229701428,-6.68244046892275
"642","202912_at","ADM","133","adrenomedullin",0.245228556633051,8.60602181983311,2.9901676390582,0.0173467728128053,0.0858055188390189,-3.79220716315651
"643","202921_s_at","ANK2","287","ankyrin 2",0.191836367804984,6.88038691423742,2.13171084773134,0.0656477824137122,0.196256604339443,-5.12874010782559
"644","202934_at","HK2","3099","hexokinase 2",0.660092888516225,10.2746417599733,10.9294588337775,4.38509007905585e-06,0.000469013872777255,4.91614701746525
"645","202936_s_at","SOX9","6662","SRY-box transcription factor 9",0.0234962203230964,11.4921568663715,0.450542044041329,0.664289748975145,0.809132793178776,-7.02489170909245
"646","202942_at","ETFB","2109","electron transfer flavoprotein subunit beta",0.425696926870199,9.5167878056886,5.95830652099361,0.000339968282421994,0.00729702134696398,0.358320710332413
"647","202949_s_at","FHL2","2274","four and a half LIM domains 2",0.237066671414397,8.1895520990602,3.08550817303097,0.015007206227421,0.0777891130049745,-3.6429745104373
"648","202966_at","CAPN6","827","calpain 6",0.721529872195764,8.06510591290754,9.09123602729526,1.73039123975391e-05,0.00107682558631644,3.50291717130187
"649","202967_at","GSTA4","2941","glutathione S-transferase alpha 4",0.045469104674698,11.9645947296598,0.875203555937501,0.40699279072613,0.605924331883884,-6.72812951017582
"650","202973_x_at","FAM13A","10144","family with sequence similarity 13 member A",-0.00665708640493889,10.0185612202336,-0.125179649195967,0.903472491141986,0.953438947570238,-7.12819820082964
"651","202976_s_at","RHOBTB3","22836","Rho related BTB domain containing 3",-0.0272357016254929,8.61432859237344,-0.441504141299524,0.670547951682085,0.813152601962741,-7.02928889941257
"652","202986_at","ARNT2","9915","aryl hydrocarbon receptor nuclear translocator 2",0.181714103808039,9.21232798641604,2.28108226069848,0.052011277893397,0.171038183252812,-4.90063010065481
"653","202990_at","PYGL","5836","glycogen phosphorylase L",0.0317630392701389,8.78043354961212,0.454151875656756,0.661797932275938,0.807867563020289,-7.02311176334187
"654","202994_s_at","FBLN1","2192","fibulin 1",-0.116195327945503,9.67556142187255,-1.97959386501228,0.0831324467355909,0.227273745980661,-5.35665588732526
"655","202998_s_at","LOXL2","4017","lysyl oxidase like 2",-0.168098369454279,8.93444766266545,-2.73526097359626,0.025657341362269,0.110611649428449,-4.19240320016544
"656","203001_s_at","STMN2","11075","stathmin 2",0.200176577142233,10.9913324146567,3.26737431511712,0.0114145774110271,0.0664072992632304,-3.35970731908793
"657","203002_at","AMOTL2","51421","angiomotin like 2",-0.1475572514278,10.7560517000422,-1.82779337492091,0.10502412254493,0.261859453344847,-5.57828845738066
"658","203017_s_at","SSX2IP","117178","SSX family member 2 interacting protein",-0.119508634033354,9.72163021630086,-2.00185610027621,0.0803163350787102,0.222468750212528,-5.32362924609227
"659","203026_at","ZBTB5","9925","zinc finger and BTB domain containing 5",0.130065106148395,10.1183168192123,2.3174917895591,0.0491386664069431,0.16498406649628,-4.84451983919211
"660","203027_s_at","MVD","4597","mevalonate diphosphate decarboxylase",-0.0599535572545102,7.75288376296946,-0.954405421718059,0.367847169618864,0.574967810213062,-6.65485299439183
"661","203028_s_at","CYBA","1535","cytochrome b-245 alpha chain",0.158211405481888,10.1130772392289,2.48816609054371,0.0376543871852402,0.139448405992916,-4.5795312201846
"662","203029_s_at","PTPRN2","5799","protein tyrosine phosphatase receptor type N2",0.266746707559694,9.76055305086201,3.59007046777259,0.00709406757710766,0.0484857410012616,-2.86366138320414
"663","203037_s_at","MTSS1","9788","MTSS I-BAR domain containing 1",0.138124581196541,10.9198549402224,2.5785696829632,0.032712309489334,0.12770966645836,-4.43820756103954
"664","203038_at","PTPRK","5796","protein tyrosine phosphatase receptor type K",-0.112844615680725,10.8611118051405,-1.77372297889854,0.11406996003769,0.277019200014497,-5.65554055884946
"665","203060_s_at","PAPSS2","9060","3'-phosphoadenosine 5'-phosphosulfate synthase 2",-0.479792086037752,8.43748523866124,-7.12344543699522,0.000100092624154997,0.00336578130825205,1.65777615081927
"666","203068_at","KLHL21","9903","kelch like family member 21",0.00569970084579641,8.03881153889986,0.0692455256099885,0.946495206964621,0.975704439797577,-7.13427025193887
"667","203072_at","MYO1E","4643","myosin IE",0.0214843921025327,7.59281740360464,0.241765733257854,0.815048870734152,0.89937515171125,-7.10439185272872
"668","203081_at","CTNNBIP1","56998","catenin beta interacting protein 1",-0.0676164181117613,10.0738601469299,-0.852456431836473,0.418769498768321,0.615823134631899,-6.74821261687242
"669","203085_s_at","TGFB1","7040","transforming growth factor beta 1",0.470021937459955,5.47253568463746,3.91147011796438,0.00447945012391324,0.0356377703864643,-2.38065729078652
"670","203089_s_at","HTRA2","27429","HtrA serine peptidase 2",0.079641510260922,9.53792811901878,1.39818697457857,0.199634864018441,0.394576118381276,-6.15993508984932
"671","203096_s_at","RAPGEF2","9693","Rap guanine nucleotide exchange factor 2",-0.147968291976936,7.78233353256368,-2.64707298252936,0.0294112769467619,0.119734044325639,-4.33083919700817
"672","203108_at","GPRC5A","9052","G protein-coupled receptor class C group 5 member A",0.120081544599613,5.07773516975002,0.79587563900467,0.449092841368756,0.642616820386952,-6.7962403420114
"673","203126_at","IMPA2","3613","inositol monophosphatase 2",-0.0672858514630228,10.0080651170339,-0.931786972523639,0.378731867316524,0.58580911951688,-6.67630100351986
"674","203129_s_at","KIF5C","3800","kinesin family member 5C",0.0702069147474784,9.72118851381834,1.06245963689036,0.319070507278129,0.529111122314191,-6.54688152124117
"675","203131_at","PDGFRA","5156","platelet derived growth factor receptor alpha",-0.221808926712658,7.21575363945722,-2.69976354956771,0.0271054496834743,0.113838374857156,-4.24814665527978
"676","203132_at","RB1","5925","RB transcriptional corepressor 1",0.116118663334737,9.86418162598582,0.858442873117599,0.415647096267065,0.613191161554709,-6.74296978308073
"677","203141_s_at","AP3B1","8546","adaptor related protein complex 3 subunit beta 1",0.120421090424336,6.44662511818434,1.13886452443127,0.287739428832228,0.497892857300088,-6.46531407473394
"678","203143_s_at","KIAA0040","9674","KIAA0040",0.184839446460111,6.04250514001182,2.0555971320202,0.0738941161582999,0.210456852126286,-5.24341756713999
"679","203148_s_at","TRIM14","9830","tripartite motif containing 14",0.403705474954918,7.3012296421183,7.53982870926471,6.70278721598036e-05,0.00260068143980038,2.08201429505217
"680","203149_at","NECTIN2","5819","nectin cell adhesion molecule 2",0.0463522103519498,8.90893740150122,0.549155806906633,0.597901123955086,0.759650697538905,-6.971472676944
"681","203151_at","MAP1A","4130","microtubule associated protein 1A",-0.122294631358002,7.78653461083966,-1.28355079392463,0.235257834663923,0.4388497243828,-6.3000140861024
"682","203153_at","IFIT1","3434","interferon induced protein with tetratricopeptide repeats 1",0.200286154708851,6.58863426024072,3.4260917241217,0.00901854966431645,0.0571476941040354,-3.11451551984431
"683","203159_at","GLS","2744","glutaminase",0.168187035113933,7.83108367039039,2.22822042053904,0.0564820766941249,0.179744854791903,-4.98176668831939
"684","203180_at","ALDH1A3","220","aldehyde dehydrogenase 1 family member A3",-0.0974241317948916,5.75215235440214,-0.733140303680883,0.484416782991815,0.669607633162706,-6.84618596156279
"685","203184_at","FBN2","2201","fibrillin 2",-0.564282561987261,10.4147259143633,-9.93731448630997,8.95153520940503e-06,0.000705492868691234,4.18561366347011
"686","203185_at","RASSF2","9770","Ras association domain family member 2",0.0491811307035359,8.77469717366039,0.575206810759713,0.580978004825048,0.748710540709643,-6.955724162557
"687","203186_s_at","S100A4","6275","S100 calcium binding protein A4",0.0597664918097474,7.98087037595692,1.06792070852931,0.316745340621574,0.527161383456866,-6.54119076978156
"688","203188_at","B4GAT1","11041","beta-1,4-glucuronyltransferase 1",0.114061978847005,10.1784984543796,1.55771764399329,0.157948486249583,0.341049728014938,-5.95332823280946
"689","203196_at","ABCC4","10257","ATP binding cassette subfamily C member 4",-0.147276049484319,9.3612174551129,-2.16036048490265,0.0627836156944859,0.190956658081834,-5.08527995103683
"690","203206_at","FAM53B","9679","family with sequence similarity 53 member B",0.173470001223576,8.11652601212403,2.83442138347005,0.0220194759897454,0.0997003921833715,-4.03663406520701
"691","203217_s_at","ST3GAL5","8869","ST3 beta-galactoside alpha-2,3-sialyltransferase 5",0.0215120724935502,7.94560499429222,0.270264557313042,0.793803942378091,0.886621022254006,-7.09630074559324
"692","203222_s_at","TLE1","7088","TLE family member 1, transcriptional corepressor",0.0996764712577018,9.32515722358547,1.84727081720733,0.10193507219496,0.258079092948794,-5.55022820311351
"693","203224_at","RFK","55312","riboflavin kinase",-0.0819145068301737,9.92600243205357,-1.2097977023863,0.26091847340004,0.467687555021252,-6.38597288317485
"694","203232_s_at","ATXN1","6310","ataxin 1",0.861396191334052,6.74478040042842,5.85869184838074,0.000380291290672828,0.0077035713660793,0.238944715687191
"695","203233_at","IL4R","3566","interleukin 4 receptor",-0.191634787037558,7.16861603745876,-1.79416164850892,0.110567543018559,0.271175404060082,-5.62645346747981
"696","203245_s_at","BRD3OS","266655","BRD3 opposite strand",0.0459113130619606,9.46407311963678,0.896597135073165,0.396134257241177,0.598101463339882,-6.70884461407713
"697","203253_s_at","PPIP5K2","23262","diphosphoinositol pentakisphosphate kinase 2",0.0907009134975283,9.79395656021748,0.866175007485376,0.411638575848647,0.609960333895586,-6.73615307254807
"698","203256_at","CDH3","1001","cadherin 3",-0.00274015110551851,8.66255417582739,-0.0543605994223557,0.957982044754039,0.980325201080427,-7.13529836282637
"699","203257_s_at","C11orf49","79096","chromosome 11 open reading frame 49",0.0766010726975423,10.3005506707597,1.05983395767383,0.320193192481435,0.529526053402084,-6.54960983376862
"700","203264_s_at","ARHGEF9","23229","Cdc42 guanine nucleotide exchange factor 9",0.0186414380736792,9.1865730060018,0.350458449301737,0.735051302805764,0.850952208251612,-7.06881016768064
"701","203279_at","EDEM1","9695","ER degradation enhancing alpha-mannosidase like protein 1",0.0145046380978062,7.98809208348335,0.207472033637414,0.840829625448055,0.915223269477771,-7.11295020376688
"702","203284_s_at","HS2ST1","9653","heparan sulfate 2-O-sulfotransferase 1",-0.0986806570635803,10.6867545707252,-1.71708791939933,0.124326385881266,0.293449831719749,-5.73537580213949
"703","203296_s_at","ATP1A2","477","ATPase Na+/K+ transporting subunit alpha 2",-0.657997966377913,9.64949635712567,-10.1775307422621,7.48955030234079e-06,0.000663905403651446,4.36906265801392
"704","203302_at","DCK","1633","deoxycytidine kinase",0.133378742974768,9.35555418195245,1.44947327656331,0.185279278000277,0.376227326180917,-6.09491001401977
"705","203303_at","DYNLT3","6990","dynein light chain Tctex-type 3",0.12433237661214,9.33810132810005,1.87304398649337,0.0979800072825343,0.251763197520684,-5.512917917691
"706","203306_s_at","SLC35A1","10559","solute carrier family 35 member A1",0.132076777759234,9.60349655400535,1.75532503537301,0.117311561994473,0.282848718307898,-5.68160049592329
"707","203320_at","SH2B3","10019","SH2B adaptor protein 3",-0.167740551871405,6.97927927631166,-2.09109891261938,0.0699288528182333,0.203527275751475,-5.19007653235214
"708","203324_s_at","CAV2","858","caveolin 2",0.913434173564371,7.5788150246518,11.3858828528244,3.21871348106852e-06,0.000386552161869277,5.22947958915214
"709","203333_at","KIFAP3","22920","kinesin associated protein 3",0.27312171210853,9.50546881009421,3.159101034455,0.0134281561497319,0.0732101480037868,-3.52809596966149
"710","203336_s_at","ITGB1BP1","9270","integrin subunit beta 1 binding protein 1",0.0543930939603339,10.0750558377551,0.779110559516087,0.458358482747495,0.650764414732913,-6.80993286404583
"711","203340_s_at","SLC25A12","8604","solute carrier family 25 member 12",0.240326367604498,8.34072722137731,3.01257870932438,0.0167645945237347,0.0838770423602352,-3.75709295698087
"712","203349_s_at","ETV5","2119","ETS variant transcription factor 5",-1.04879085851913,9.26233475811649,-14.3653759251755,5.43140092085432e-07,0.000175745808846109,6.98500243572565
"713","203355_s_at","PSD3","23362","pleckstrin and Sec7 domain containing 3",-0.0729089069368865,9.05494065448947,-1.25512522724612,0.244885167299791,0.449408077206158,-6.33354765745432
"714","203358_s_at","EZH2","2146","enhancer of zeste 2 polycomb repressive complex 2 subunit",-0.0146909991478168,11.2394919869908,-0.22935924186083,0.824349819766686,0.903132165704423,-7.10763692854667
"715","203381_s_at","APOE","348","apolipoprotein E",0.126245354347724,10.1722962238488,1.69119193657733,0.129297003135445,0.300818304342797,-5.77148772418541
"716","203387_s_at","TBC1D4","9882","TBC1 domain family member 4",-0.329561610113587,8.22309988580817,-3.7282546926946,0.00581133962928005,0.0427294418222866,-2.65449819337031
"717","203390_s_at","KIF3C","3797","kinesin family member 3C",0.0361822733712938,9.035859291307,0.545752021835015,0.600131973017066,0.761142990167986,-6.97348046215679
"718","203392_s_at","CTBP1","1487","C-terminal binding protein 1",0.0477583382730504,11.5352305810555,0.936503425017101,0.376442761943459,0.584298567554643,-6.67186255448286
"719","203394_s_at","HES1","3280","hes family bHLH transcription factor 1",0.176619522287369,8.96846172391384,2.59475538824144,0.0318997087163409,0.125704789660331,-4.4128569183123
"720","203397_s_at","GALNT3","2591","polypeptide N-acetylgalactosaminyltransferase 3",0.420565424754225,5.95384332739957,2.87487802193469,0.0206923629260286,0.095404276598618,-3.97309362521618
"721","203407_at","PPL","5493","periplakin",0.119328347891596,7.97588179723049,1.44951309285802,0.185268495729408,0.376227326180917,-6.09485899756458
"722","203409_at","DDB2","1643","damage specific DNA binding protein 2",0.257801585144767,8.66031105150969,2.71474995443986,0.026484105268312,0.11275469680029,-4.22461525598905
"723","203410_at","AP3M2","10947","adaptor related protein complex 3 subunit mu 2",0.0862053238955802,9.71871494158245,1.21102499755042,0.260473151953563,0.467410412341868,-6.3845707475063
"724","203413_at","NELL2","4753","neural EGFL like 2",-0.0731814277585894,12.0253685922917,-1.36000289940557,0.21094497630678,0.409233254035154,-6.207426793031
"725","203414_at","MMD","23531","monocyte to macrophage differentiation associated",0.126212540465342,11.8608587015749,2.41025993156855,0.0425169037970743,0.151344574984081,-4.70084178760981
